,index,name,type,start_time,duration,mosi,miso,~miso,decoded,meaning,CB1,CB1_bin,BED,BED_bin
1399,4198,SPI,result,15.49559664,0.00084864,0x87,0x94,0x6B,EOM,,,,,
1400,4201,SPI,result,15.49684352,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1401,4204,SPI,result,15.49797712,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1402,4207,SPI,result,15.49911056,0.0008488,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1403,4210,SPI,result,15.50024416,0.0008488,0x87,0x94,0x6B,EOM,,,,,
1404,4213,SPI,result,15.50149104,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1405,4216,SPI,result,15.50262464,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1406,4219,SPI,result,15.50375824,0.00084864,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1407,4222,SPI,result,15.50568528,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1408,4225,SPI,result,15.50693216,0.0008488,0x47,0x7A,0x85,BED,row counter hit,,,0x85,10000101
1409,4228,SPI,result,15.50806576,0.0008488,0x85,0xB8,0x47,ACK,,,,,
1410,4231,SPI,result,15.50942608,0.00084864,0x00,0xB8,0x47,PATTERN DATA,,,,,
1411,4234,SPI,result,15.51067296,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1412,4237,SPI,result,15.51191984,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1413,4240,SPI,result,15.51316672,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1414,4243,SPI,result,15.51441376,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1415,4246,SPI,result,15.51566064,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1416,4249,SPI,result,15.51736096,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1417,4252,SPI,result,15.51860784,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1418,4255,SPI,result,15.51985488,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1419,4258,SPI,result,15.52110176,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1420,4261,SPI,result,15.52234864,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1421,4264,SPI,result,15.52359552,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1422,4267,SPI,result,15.5248424,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1423,4270,SPI,result,15.52608944,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1424,4273,SPI,result,15.52846992,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1425,4276,SPI,result,15.5297168,0.00084864,0x02,0xFF,0x00,PATTERN DATA,,,,,
1426,4279,SPI,result,15.53096368,0.0008488,0x00,0xFD,0x02,PATTERN DATA,,,,,
1427,4282,SPI,result,15.53221056,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1428,4285,SPI,result,15.5334576,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1429,4288,SPI,result,15.53470448,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1430,4291,SPI,result,15.53595136,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1431,4294,SPI,result,15.53719824,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1432,4297,SPI,result,15.53957872,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1433,4300,SPI,result,15.54082576,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1434,4303,SPI,result,15.54207264,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1435,4306,SPI,result,15.54320624,0.00084864,0x87,0xFF,0x00,EOM,,,,,
1436,4309,SPI,result,15.54433968,0.0008488,0x47,0x76,0x89,BED,pattern fully received,,,0x89,10001001
1437,4312,SPI,result,15.54547328,0.0008488,0x89,0xB8,0x47,ACK,,,,,
1438,4315,SPI,result,15.54672016,0.0008488,0xF0,0xB8,0x47,CB1,???,0xF0,11110000,,
1439,4318,SPI,result,15.54785376,0.0008488,0x87,0x0F,0xF0,EOM,,,,,
1440,4321,SPI,result,15.54898736,0.00084864,0x47,0x42,0xBD,BED,???,,,0xBD,10111101
1441,4324,SPI,result,15.55080096,0.0008488,0xBD,0xB8,0x47,ACK,,,,,
1442,4327,SPI,result,15.55193456,0.0008488,0x07,0xB8,0x47,CB1,confirm receipt,0x07,00000111,,
1443,4330,SPI,result,15.55306816,0.00084864,0x87,0xF8,0x07,EOM,,,,,
1444,4333,SPI,result,15.65078112,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1445,4336,SPI,result,15.65191472,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1446,4339,SPI,result,15.6531616,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1447,4342,SPI,result,15.65474864,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1448,4345,SPI,result,15.75246144,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1449,4348,SPI,result,15.75359504,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1450,4351,SPI,result,15.75529536,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1451,4354,SPI,result,15.75642896,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1452,4357,SPI,result,15.85414224,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1453,4360,SPI,result,15.85527584,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1454,4363,SPI,result,15.8574296,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1455,4366,SPI,result,15.8585632,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1456,4369,SPI,result,15.9568432,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1457,4372,SPI,result,15.9579768,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1458,4375,SPI,result,15.9591104,0.00084864,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1459,4378,SPI,result,15.960244,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1460,4381,SPI,result,16.05795712,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1461,4384,SPI,result,16.05909072,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1462,4387,SPI,result,16.06022432,0.00084864,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1463,4390,SPI,result,16.06135776,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1464,4393,SPI,result,16.118036,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1465,4396,SPI,result,16.1191696,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1466,4399,SPI,result,16.1203032,0.00084864,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1467,4402,SPI,result,16.1214368,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1468,4405,SPI,result,16.12268368,0.0008488,0x47,0x72,0x8D,BED,eol/direction change,,,0x8D,10001101
1469,4408,SPI,result,16.12381728,0.00084864,0x8D,0xB8,0x47,ACK,,,,,
1470,4411,SPI,result,16.12495088,0.00084864,0x07,0xB8,0x47,CB1,confirm receipt,0x07,00000111,,
1471,4414,SPI,result,16.12653776,0.0008488,0x87,0xF8,0x07,EOM,,,,,
1472,4417,SPI,result,16.22481792,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1473,4420,SPI,result,16.22595136,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1474,4423,SPI,result,16.22708496,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1475,4426,SPI,result,16.22821856,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1476,4429,SPI,result,16.32593184,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1477,4432,SPI,result,16.32706544,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1478,4435,SPI,result,16.32819904,0.00084864,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1479,4438,SPI,result,16.32933248,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1480,4441,SPI,result,16.42704576,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1481,4444,SPI,result,16.42817936,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1482,4447,SPI,result,16.42931296,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1483,4450,SPI,result,16.43044656,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1484,4453,SPI,result,16.52815984,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1485,4456,SPI,result,16.52929344,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1486,4459,SPI,result,16.53042688,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1487,4462,SPI,result,16.53156048,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1488,4465,SPI,result,16.62995376,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1489,4468,SPI,result,16.63108736,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1490,4471,SPI,result,16.63222096,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1491,4474,SPI,result,16.63335456,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1492,4477,SPI,result,16.73106784,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1493,4480,SPI,result,16.73220144,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1494,4483,SPI,result,16.73333488,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1495,4486,SPI,result,16.73446848,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1496,4489,SPI,result,16.83218176,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1497,4492,SPI,result,16.83331536,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1498,4495,SPI,result,16.83444896,0.00084864,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1499,4498,SPI,result,16.83558256,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1500,4501,SPI,result,16.8653952,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1501,4504,SPI,result,16.8665288,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1502,4507,SPI,result,16.8676624,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1503,4510,SPI,result,16.868796,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1504,4513,SPI,result,16.87004288,0.0008488,0x47,0xF2,0x0D,BED,eol/direction change?,,,0x0D,00001101
1505,4516,SPI,result,16.87117648,0.00084864,0x0D,0xB8,0x47,ACK,,,,,
1506,4519,SPI,result,16.87231008,0.00084864,0x07,0xB8,0x47,CB1,confirm receipt,0x07,00000111,,
1507,4522,SPI,result,16.87344352,0.0008488,0x87,0xF8,0x07,EOM,,,,,
1508,4525,SPI,result,16.87457712,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1509,4528,SPI,result,16.87571072,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1510,4531,SPI,result,16.87684432,0.00084864,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1511,4534,SPI,result,16.87797776,0.0008488,0x87,0x94,0x6B,EOM,,,,,
1512,4537,SPI,result,16.88024496,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1513,4540,SPI,result,16.88137856,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1514,4543,SPI,result,16.88251216,0.00084864,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1515,4546,SPI,result,16.8836456,0.0008488,0x87,0x94,0x6B,EOM,,,,,
1516,4549,SPI,result,16.88500592,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1517,4552,SPI,result,16.88613952,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1518,4555,SPI,result,16.88727312,0.00084864,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1519,4558,SPI,result,16.88840656,0.0008488,0x87,0x94,0x6B,EOM,,,,,
1520,4561,SPI,result,16.8896536,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1521,4564,SPI,result,16.89078704,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1522,4567,SPI,result,16.89192064,0.0008488,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1523,4570,SPI,result,16.89339424,0.0008488,0x87,0x94,0x6B,EOM,,,,,
1524,4573,SPI,result,16.89464128,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1525,4576,SPI,result,16.89577472,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1526,4579,SPI,result,16.89690832,0.0008488,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1527,4582,SPI,result,16.89804192,0.00084864,0x87,0x94,0x6B,EOM,,,,,
1528,4585,SPI,result,16.8992888,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1529,4588,SPI,result,16.9004224,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1530,4591,SPI,result,16.901556,0.00084864,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1531,4594,SPI,result,16.90268944,0.0008488,0x87,0x94,0x6B,EOM,,,,,
1532,4597,SPI,result,16.90393648,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1533,4600,SPI,result,16.90541008,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1534,4603,SPI,result,16.90654368,0.00084864,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1535,4606,SPI,result,16.90767712,0.0008488,0x87,0x94,0x6B,EOM,,,,,
1536,4609,SPI,result,16.90892416,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1537,4612,SPI,result,16.9100576,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1538,4615,SPI,result,16.9111912,0.0008488,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1539,4618,SPI,result,16.9123248,0.00084864,0x87,0x94,0x6B,EOM,,,,,
1540,4621,SPI,result,16.91357168,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1541,4624,SPI,result,16.91470528,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1542,4627,SPI,result,16.9164056,0.0008488,0x6B,0xB8,0x47,CB1,???,0x6B,01101011,,
1543,4630,SPI,result,16.9175392,0.00084864,0x87,0x94,0x6B,EOM,,,,,
1544,4633,SPI,result,16.91878608,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1545,4636,SPI,result,16.91991968,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1546,4639,SPI,result,16.92105312,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1547,4642,SPI,result,16.92218672,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1548,4645,SPI,result,16.92343376,0.00084864,0x47,0x7A,0x85,BED,row counter hit,,,0x85,10000101
1549,4648,SPI,result,16.9245672,0.0008488,0x85,0xB8,0x47,ACK,,,,,
1550,4651,SPI,result,16.92672096,0.0008488,0x00,0xB8,0x47,PATTERN DATA,,,,,
1551,4654,SPI,result,16.927968,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1552,4657,SPI,result,16.92921488,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1553,4660,SPI,result,16.93046176,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1554,4663,SPI,result,16.93170864,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1555,4666,SPI,result,16.93295568,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1556,4669,SPI,result,16.93420256,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1557,4672,SPI,result,16.9364696,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1558,4675,SPI,result,16.93771664,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1559,4678,SPI,result,16.93896352,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1560,4681,SPI,result,16.9402104,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1561,4684,SPI,result,16.94145728,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1562,4687,SPI,result,16.94270416,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1563,4690,SPI,result,16.9439512,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1564,4693,SPI,result,16.94587824,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1565,4696,SPI,result,16.94712512,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1566,4699,SPI,result,16.948372,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1567,4702,SPI,result,16.94961904,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1568,4705,SPI,result,16.95086592,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1569,4708,SPI,result,16.9521128,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1570,4711,SPI,result,16.95335968,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1571,4714,SPI,result,16.95506,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1572,4717,SPI,result,16.95630704,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1573,4720,SPI,result,16.95755392,0.00084864,0x00,0xFF,0x00,PATTERN DATA,,,,,
1574,4723,SPI,result,16.9588008,0.0008488,0x00,0xFF,0x00,PATTERN DATA,,,,,
1575,4726,SPI,result,16.9599344,0.00084864,0x87,0xFF,0x00,EOM,,,,,
1576,4729,SPI,result,16.961068,0.00084864,0x47,0x76,0x89,BED,pattern fully received,,,0x89,10001001
1577,4732,SPI,result,16.96220144,0.0008488,0x89,0xB8,0x47,ACK,,,,,
1578,4735,SPI,result,16.9636752,0.00084864,0xF0,0xB8,0x47,CB1,???,0xF0,11110000,,
1579,4738,SPI,result,16.96480864,0.0008488,0x87,0x0F,0xF0,EOM,,,,,
1580,4741,SPI,result,16.96594224,0.0008488,0x47,0x82,0x7D,BED,???,,,0x7D,01111101
1581,4744,SPI,result,16.96707584,0.00084864,0x7D,0xB8,0x47,ACK,,,,,
1582,4747,SPI,result,16.96820944,0.00084864,0x07,0xB8,0x47,CB1,confirm receipt,0x07,00000111,,
1583,4750,SPI,result,16.96934288,0.0008488,0x87,0xF8,0x07,EOM,,,,,
1584,4753,SPI,result,17.06705584,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1585,4756,SPI,result,17.06818944,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1586,4759,SPI,result,17.06932304,0.00084864,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1587,4762,SPI,result,17.07045664,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1588,4765,SPI,result,17.16816944,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1589,4768,SPI,result,17.16930304,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1590,4771,SPI,result,17.17043664,0.00084864,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1591,4774,SPI,result,17.1725904,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1592,4777,SPI,result,17.27064368,0.00084864,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1593,4780,SPI,result,17.27177712,0.0008488,0x01,0xB8,0x47,ACK,,,,,
1594,4783,SPI,result,17.27291072,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1595,4786,SPI,result,17.27404432,0.0008488,0x87,0x74,0x8B,EOM,,,,,
1596,4789,SPI,result,17.3717576,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1597,4792,SPI,result,17.3728912,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1598,4795,SPI,result,17.3743648,0.0008488,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
1599,4798,SPI,result,17.3754984,0.00084864,0x87,0x74,0x8B,EOM,,,,,
1600,4801,SPI,result,17.47321168,0.0008488,0x47,0xFE,0x01,CB1 (HEADER),,,,,
1601,4804,SPI,result,17.47434528,0.00084864,0x01,0xB8,0x47,ACK,,,,,
1602,4807,SPI,result,17.47547888,0.00084864,0x8B,0xB8,0x47,CB1,nothing to say?,0x8B,10001011,,
