name,type,start_time,duration,"mosi","miso"
"SPI","result",1.73589152,0.00084848,0xAA,0x55
"SPI","disable",1.73676832,0.00000016,,
"SPI","enable",1.73692464,0.00000016,,
"SPI","result",1.73713872,0.00084832,0xAA,0x55
"SPI","disable",1.73802336,0.00000016,,
"SPI","enable",1.73817952,0.00000016,,
"SPI","result",1.73838592,0.00084832,0xAA,0x55
"SPI","disable",1.73926016,0.00000016,,
"SPI","enable",1.73941648,0.00000016,,
"SPI","result",1.73963296,0.00084848,0xAA,0x55
"SPI","disable",1.74050656,0.00000016,,
"SPI","enable",1.7406648,0.00000016,,
"SPI","result",1.74088016,0.00084832,0xAA,0x55
"SPI","disable",1.74176336,0.00000016,,
"SPI","enable",1.74191968,0.00000016,,
"SPI","result",1.7421272,0.00084848,0xAA,0x55
"SPI","disable",1.74300032,0.00000016,,
"SPI","enable",1.74315664,0.00000016,,
"SPI","result",1.74326096,0.00084848,0x87,0x55
"SPI","disable",1.74507792,0.00000016,,
"SPI","enable",1.74523232,0.00000016,,
"SPI","result",1.7454152,0.00084832,0x47,0x76
"SPI","disable",1.74629488,0.00000016,,
"SPI","enable",1.74638544,0.00000016,,
"SPI","result",1.74654896,0.00084832,0x89,0xB8
"SPI","disable",1.74742992,0.00000016,,
"SPI","enable",1.74752704,0.00000016,,
"SPI","result",1.74768272,0.00084832,0x00,0xB8
"SPI","disable",1.74857152,0.00000016,,
"SPI","enable",1.74868384,0.00000016,,
"SPI","result",1.74881632,0.00084848,0x87,0xFF
"SPI","disable",1.74970176,0.00000016,,
"SPI","enable",1.74985888,0.00000016,,
"SPI","result",1.74995008,0.00084848,0x47,0x42
"SPI","disable",1.75083104,0.00000016,,
"SPI","enable",1.7509216,0.00000016,,
"SPI","result",1.75108384,0.00084848,0xBD,0xB8
"SPI","disable",1.75196608,0.00000016,,
"SPI","enable",1.7520632,0.00000016,,
"SPI","result",1.7522176,0.00084848,0x07,0xB8
"SPI","disable",1.7542056,0.00000016,,
"SPI","enable",1.75429984,0.00000016,,
"SPI","result",1.75448512,0.00084848,0x87,0xF8
"SPI","disable",1.7553624,0.00000016,,
"SPI","enable",1.8520168,0.00000016,,
"SPI","result",1.8521016,0.00084848,0x47,0xFE
"SPI","disable",1.85298896,0.00000016,,
"SPI","enable",1.85307936,0.00000016,,
"SPI","result",1.85323536,0.00084848,0x01,0xB8
"SPI","disable",1.85426384,0.00000016,,
"SPI","enable",1.85436096,0.00000016,,
"SPI","result",1.85448256,0.00084832,0x8B,0xB8
"SPI","disable",1.85536928,0.00000016,,
"SPI","enable",1.85546368,0.00000016,,
"SPI","result",1.85561632,0.00084832,0x87,0x74
"SPI","disable",1.85649008,0.00000016,,
"SPI","enable",1.9532056,0.00000016,,
"SPI","result",1.95334624,0.00084832,0x47,0xFE
"SPI","disable",1.95500976,0.00000016,,
"SPI","enable",1.95510032,0.00000016,,
"SPI","result",1.9552736,0.00084832,0x01,0xB8
"SPI","disable",1.95616288,0.00000016,,
"SPI","enable",1.95626,0.00000016,,
"SPI","result",1.95640736,0.00084832,0x8B,0xB8
"SPI","disable",1.957296,0.00000016,,
"SPI","enable",1.95739024,0.00000016,,
"SPI","result",1.95754112,0.00084832,0x87,0x74
"SPI","disable",1.95841664,0.00000016,,
"SPI","enable",2.0224192,0.00000016,,
"SPI","result",2.02261872,0.00084848,0x47,0xFE
